UserTags,TimeStamps,Tweets,cleaned_tweet,sentiment
"CNN Politics
@CNNPolitics",2024-06-27T14:26:33.000Z,"House passes Antisemitism Awareness Act, a vote that comes as pro-Palestinian protests spring up on college campuses across the country.",house pass antisemitism awareness act vote come pro palestinian protest spring college campus across country,negative
"CNN Politics
@CNNPolitics",2024-06-27T14:26:33.000Z,The US secretly delivered long-range missiles to Ukraine earlier this month that the Biden administration had previously refused to send,u secretly delivered long range missile ukraine earlier month biden administration previously refused send,negative
"CNN Politics
@CNNPolitics",2024-06-27T14:26:33.000Z,A full jury of 12 jurors and six alternates has been empaneled in Trump's criminal trial. Opening statements are expected on Monday.,full jury juror six alternate empaneled trump criminal trial opening statement expected monday,positive
"CNN Politics
@CNNPolitics",2024-06-27T14:26:33.000Z,Voting technology company Smartmatic and pro-Trump network OAN settle a defamation lawsuit stemming from the news outlet's 2020 election lies,voting technology company smartmatic pro trump network oan settle defamation lawsuit stemming news outlet election lie,negative
"CNN Politics
@CNNPolitics",2024-06-27T14:26:33.000Z,Former President Donald Trump said he would not sign a federal abortion ban if one reached his desk were he to be elected in November.,former president donald trump said would sign federal abortion ban one reached desk elected november,negative
"CNN Politics
@CNNPolitics",2024-06-27T14:26:33.000Z,"A federal judge has denied Hunter Biden’s attempts to throw out his felony tax indictment, paving the way for a trial in June",federal judge denied hunter biden attempt throw felony tax indictment paving way trial june,negative
"CNN Politics
@CNNPolitics",2024-06-27T14:26:33.000Z,"A judge imposed a gag order on Trump, limiting him from making statements about potential witnesses in the trial relating to hush money payments. https://cnn.it/3x555QM",judge imposed gag order trump limiting making statement potential witness trial relating hush money payment,negative
"CNN Politics
@CNNPolitics",2024-06-27T14:26:33.000Z,"Investors OK a deal to make Truth Social a public company. The news generates a multi-billion dollar windfall for Trump, with caveats. https://cnn.it/4cq6VvU",investor ok deal make truth social public company news generates multi billion dollar windfall trump caveat,negative
"CNN Politics
@CNNPolitics",2024-06-27T14:26:33.000Z,"Exclusive: NFL star Aaron Rodgers, a potential RFK Jr. VP pick, has in private shared false conspiracy theories about the 2012 Sandy Hook school shooting https://cnn.it/3x12Dut",exclusive nfl star aaron rodgers potential rfk jr vp pick private shared false conspiracy theory sandy hook school shooting,negative
"CNN Politics
@CNNPolitics",2024-06-27T14:26:33.000Z,"North Carolina GOP chairman Michael Whatley and Lara Trump, former President Donald Trump's daughter-in-law, have been elevated as the Republican National Committee’s chair and co-chair https://cnn.it/3T9aUnF",north carolina gop chairman michael whatley lara trump former president donald trump daughter law elevated republican national committee chair co chair,positive
"CNN Politics
@CNNPolitics",2024-06-27T14:26:33.000Z,"Nikki Haley suspends her GOP presidential campaign after Super Tuesday losses, leaving Donald Trump as the presumptive nominee.

Follow live updates: https://cnn.it/4c6HhvR",nikki haley suspends gop presidential campaign super tuesday loss leaving donald trump presumptive nominee follow live update,negative
"CNN Politics
@CNNPolitics",2024-06-20T16:59:02.000Z,The ex-Trump Organization finance chief is expected to plead guilty to perjury charges over testimony in the former president's NY civil fraud trial https://cnn.it/4cb94LU,ex trump organization finance chief expected plead guilty perjury charge testimony former president ny civil fraud trial,negative
"CNN Politics
@CNNPolitics",2024-06-20T16:59:02.000Z,Senate Minority Leader Mitch McConnell will step down as Republican leader in November https://cnn.it/3wzinor,senate minority leader mitch mcconnell step republican leader november,positive
"CNN Politics
@CNNPolitics",2024-06-20T16:59:02.000Z,Polls will soon close in the Republican presidential primary in Nikki Haley's home state of South Carolina. The former governor is hoping to slow Donald Trump's march toward the GOP nomination. Follow live updates.,poll soon close republican presidential primary nikki haley home state south carolina former governor hoping slow donald trump march toward gop nomination follow live update,negative
"CNN Politics
@CNNPolitics",2024-06-20T16:59:02.000Z,Special counsel David Weiss has charged a former FBI informant with lying about President Joe Biden and his son Hunter’s involvement in business dealings with Ukrainian energy company Burisma Holdings. https://cnn.it/4bGztRc,special counsel david wei charged former fbi informant lying president joe biden son hunter involvement business dealing ukrainian energy company burisma holding,negative
"CNN Politics
@CNNPolitics",2024-06-20T16:59:02.000Z,"Scathing special counsel report finds Biden willfully retained and disclosed classified information, but says he will not face charges",scathing special counsel report find biden willfully retained disclosed classified information say face charge,negative
"CNN Politics
@CNNPolitics",2024-06-20T16:59:02.000Z,"The US military response ""will continue at times and places of our choosing,"" President Biden said in a statement following US retaliatory strikes in Iraq and Syria.",u military response continue time place choosing president biden said statement following u retaliatory strike iraq syria,negative
"CNN Politics
@CNNPolitics",2024-06-20T16:59:02.000Z,US temporarily pauses additional funding to UN's main relief agency in Gaza after seven staffers were fired for alleged involvement in October 7 attacks,u temporarily pause additional funding un main relief agency gaza seven staffer fired alleged involvement october attack,negative
"CNN Politics
@CNNPolitics",2024-06-20T16:59:02.000Z,The Supreme Court is allowing US Border Patrol agents to remove razor wire deployed by Texas GOP Gov. Greg Abbott's security initiative at the US-Mexico border while the state's legal challenge to the practice plays out https://cnn.it/47Mu08y,supreme court allowing u border patrol agent remove razor wire deployed texas gop gov greg abbott security initiative u mexico border state legal challenge practice play,negative
"CNN Politics
@CNNPolitics",2024-06-20T16:59:02.000Z,Vivek Ramaswamy is suspending his campaign and endorsing Donald Trump for president https://cnn.it/3Shgmpo,vivek ramaswamy suspending campaign endorsing donald trump president,negative
"BBC Politics
@BBCPolitics",2024-06-30T12:28:48.000Z,"“This campaign is something that I am proud of”

Prime Minister Rishi Sunak says his campaign has “shone a spotlight” on Labour’s plans

#BBCLauraK https://bbc.in/3XQmKHv",campaign something proud prime minister rishi sunak say campaign shone spotlight labour plan,positive
"BBC Politics
@BBCPolitics",2024-06-30T12:28:48.000Z,Starmer: Claim Labour is danger to security 'ridiculous',starmer claim labour danger security ridiculous,negative
"BBC Politics
@BBCPolitics",2024-06-30T12:28:48.000Z,"Lib Dem leader Ed Davey tells 
@BBCNickRobinson
 that his party is not leading efforts to oppose new homes being built

The party leader says he supports a ""community-led approach""

Watch the full interview on BBC iPlayer now: https://bbc.in/3L7boqV",lib dem leader ed davey tell party leading effort oppose new home built party leader say support community led approach watch full interview bbc iplayer,negative
"BBC Politics
@BBCPolitics",2024-06-30T12:28:48.000Z,"'Where is the deterrent for the illegal arrival in this country?'

Labour leader Keir Starmer was questioned on #BBCBreakfast about his plans to tackle immigration and Rishi Sunak's Rwanda scheme 

https://bbc.co.uk/news/live/c2504p02wz3t…",deterrent illegal arrival country labour leader keir starmer questioned plan tackle immigration rishi sunak rwanda scheme,negative
"BBC Politics
@BBCPolitics",2024-06-30T12:28:48.000Z,Councillor quits Labour over Keir Starmer Bangladesh comment,councillor quits labour keir starmer bangladesh comment,negative
